date,BASIC INDUSTRIES MOVE-AVG,HEALTH CARE MOVE-AVG,CONSUMER DURABLES MOVE-AVG,TECHNOLOGY MOVE-AVG,CONSUMER SERVICES MOVE-AVG,ENERGY MOVE-AVG,MISCELLANEOUS MOVE-AVG,FINANCE MOVE-AVG,CONSUMER NON-DURABLES MOVE-AVG,CAPITAL GOODS MOVE-AVG,PUBLIC UTILITIES MOVE-AVG,TRANSPORTATION MOVE-AVG
2007-04-23,1493985.6067481267,1233990.4141017564,558358.034703409,3186124.6468497175,1233971.8949364896,2258020.378479551,1541083.6939356585,706620.2937349997,1356275.2019539375,952997.3249371706,1269756.08677055,1427006.4353509638
2007-04-24,1490666.0068101727,1240221.236032896,562060.4516144809,3188706.4767774954,1237706.1011610478,2250764.5880738413,1531949.5446365355,708769.5025029203,1358396.8684720832,947859.477101383,1271865.933812397,1426839.304703833
2007-04-25,1488889.477640205,1245638.675036111,564454.4261062659,3184665.6369043537,1242361.138106806,2259716.9900825033,1514182.253798078,711700.7943649293,1365208.7814048296,947249.9861899646,1269947.617044208,1438710.5133893278
2007-04-26,1484698.0942120862,1249557.926566692,567898.0321657407,3189582.4435744258,1244933.6490283012,2267974.923981177,1472610.8387636698,713003.50580153,1371332.4999932866,949522.3598479186,1270952.6132786062,1448083.0608594944
2007-04-27,1485948.3597431988,1248277.2161685966,570572.4565744327,3187864.405732043,1247398.72782183,2279681.4564387575,1471046.0115397566,712220.1137280184,1373073.7490220356,949182.5202543193,1272186.7612676034,1452857.041129665
2007-04-30,1486860.6660461049,1250594.938078034,573484.5170481977,3181245.4857059945,1251681.0324548893,2286985.0137219885,1470913.5133879841,715471.5451733501,1377337.4820929538,949390.1746962036,1275654.4393833189,1455258.617326064
2007-05-01,1493354.318415388,1254348.410913763,577926.2546368503,3187002.918633457,1260655.5410531997,2290033.5904318844,1478566.3795398504,717188.9936187005,1385230.3773150158,952139.4084648166,1280359.0205644697,1461196.9214987431
2007-05-02,1495612.095227576,1255960.5440423938,581514.8530602136,3178604.7593721626,1263916.9147255577,2287687.7245914843,1504672.1233972108,716844.7051556577,1385645.2448569105,949206.7008725427,1282923.8262485818,1457168.140279962
2007-05-03,1497037.6278341317,1250049.8197623007,581210.081807614,3172958.1624995144,1264334.4630192085,2285950.4141371874,1517085.2879614609,717418.2637249698,1380064.0257426917,948831.2383937817,1285288.4924241109,1458057.0957689174
2007-05-04,1500287.9909557404,1248017.7139370781,580297.1071511145,3177840.313003141,1267755.0199433677,2290815.1183907357,1525524.8572331134,718880.4032130268,1382996.2238247024,947808.1493421542,1285556.1107835292,1459839.395310172
2007-05-07,1504885.2231929833,1247004.9102012294,578666.678327319,3171591.520559224,1267928.5645482193,2289263.1459240695,1531236.9150570822,715727.8205385456,1391317.0919565703,947744.2354844848,1283052.9423454222,1463134.0790344079
2007-05-08,1508577.8234539712,1246956.605505086,577409.8961618358,3167231.745246377,1269571.4120689267,2289998.715732945,1532484.697890307,713383.0319340021,1393088.972164526,949385.6601024573,1283617.5945068328,1472301.7502520792
2007-05-09,1514105.5300510777,1246090.0125067807,577112.6395202318,3160942.696169057,1271707.3157568106,2297345.4656482628,1531874.4467017406,714544.9402093153,1393814.1375084412,952673.8097167877,1280938.9350136428,1473181.3204072558
2007-05-10,1517064.7941288312,1249693.5478817462,575304.394487511,3172469.9045405467,1271594.3532655356,2297321.031035364,1530650.4616392974,715739.0451605932,1395652.39016615,955143.1668495385,1280162.528117165,1480341.0318944626
2007-05-11,1514375.4391419378,1252293.444493812,574363.7282402959,3159423.609727256,1266760.2376363692,2300159.1793284714,1476221.6491356606,716174.2314982964,1391282.9937388224,950589.7492555798,1281324.5248254905,1480082.1236152418
2007-05-14,1519151.2147560876,1256360.890318832,573330.3858844062,3166139.5268243086,1266682.8258048447,2303987.8282738943,1463260.7632357867,716397.2616969886,1388913.8034846324,956309.8423280601,1286374.4522410014,1477079.4431929486
2007-05-15,1520217.114747148,1261349.6107504761,574652.7608217496,3174752.866705227,1271769.5543563843,2311918.996186827,1450309.9890004455,716525.4012425077,1386960.157130986,957575.4066858328,1290884.5451075218,1470950.58309782
2007-05-16,1521585.3361308514,1263645.6898671829,571969.9221573803,3176122.7976258886,1274178.6807335543,2315737.4852026287,1448035.414092857,718088.7138959641,1387152.7558023764,954590.2689880757,1292701.9486735142,1460676.197152091
2007-05-17,1524013.1451340485,1262199.1030744906,573295.542031719,3176161.8252609717,1279685.8694925853,2318889.7390498584,1453400.6653202404,719429.8080027212,1386838.9584885791,953706.1717913388,1295791.4645105368,1462516.0582859819
2007-05-18,1529067.2594963906,1261235.2713384246,573644.4694422592,3185129.481419982,1283639.2420666723,2328684.6032829764,1459520.8562135145,720726.2463240871,1382745.4435772037,954344.6204824043,1298234.8238927093,1467274.5426835287
2007-05-21,1533289.1338395681,1265275.626947218,575932.0099602208,3189352.7847426315,1279191.7533116995,2342480.969089636,1462501.832218874,723266.7480268119,1387372.242935253,955942.715276055,1305861.387391521,1461331.3794076461
2007-05-22,1529591.906907608,1264782.0646602896,574699.1168942224,3180073.361707581,1276438.9117835327,2341304.229010641,1460587.5652435655,724459.8751734064,1388337.9218933678,956804.6648259781,1308775.6808900258,1457623.6905454097
2007-05-23,1530751.2028417394,1266589.2182630657,575805.7937321506,3180131.6084768404,1279644.8088804414,2341556.3643602766,1466464.7791002793,726635.4083852097,1392236.5060947686,959193.456053114,1314035.118960521,1460305.3126270317
2007-05-24,1536430.3566178414,1270059.5636179938,578078.6582040943,3196905.7994469767,1283598.9516398949,2347800.164832177,1469705.2753770375,729578.5379385669,1398819.934821921,964871.1856406522,1323399.0901191686,1463130.2464894655
2007-05-25,1530358.1854390223,1267816.989036665,576593.0570136181,3189254.375517365,1281060.0215658578,2341389.8702937905,1466686.2414365928,728438.9458349438,1399100.1157081642,964401.3112279538,1317085.367837763,1456962.6208280898
2007-05-29,1508546.2877534833,1256649.0163869704,571909.4323443058,3155920.7521772566,1269598.7512409932,2318302.136010294,1457117.2688367914,720128.5569611202,1386040.2991498103,952620.285925001,1304157.5626933328,1443244.5113753534
2007-05-30,1496450.642115026,1250574.4182801913,569113.9654130889,3144523.1188388863,1263157.0082814437,2304048.745976023,1450583.757875592,715262.7977125484,1383448.2688793617,947691.9534218328,1294727.3885638462,1436208.906979749
2007-05-31,1491053.702326256,1245513.180812376,567354.3347008917,3129713.5612418386,1258971.8493773274,2294106.265193946,1447702.0341518682,711526.2139375957,1380878.978296991,944473.6520804126,1287584.7704212419,1422301.7163925583
2007-06-01,1489974.2174304016,1240448.9783052986,566597.5638379706,3120311.5452084937,1256407.9163468732,2284728.8122914354,1445119.7379329486,707533.8778688529,1377822.2446857744,943464.740060487,1286584.1472726597,1417001.916192758
2007-06-04,1479980.3304707985,1235500.3339667676,563878.520488277,3109202.7713264734,1251399.8217838188,2275146.805857585,1436658.989425302,701812.0125986676,1372455.3558888787,936864.2744489978,1280747.6190509854,1412854.2283250699
2007-06-05,1476397.168640741,1232973.861288367,561729.5193308695,3109940.8633755804,1246271.1623661867,2271051.566295001,1437765.5023846899,697854.9289453928,1370597.4696371995,932676.2406306104,1277332.2827862063,1407373.536424378
2007-06-06,1475108.5002416542,1232784.5652581276,558788.9179646068,3114229.423459543,1246045.3119339624,2258684.2723382087,1433641.3866522436,697599.5143897648,1366063.412278445,931593.2541481237,1276977.4478724252,1397858.5234831744
2007-06-07,1479055.5405718267,1235245.470321029,557779.0841352417,3132130.427637938,1251122.8894821177,2260142.969418787,1436069.0164065377,698480.1985535069,1372304.4046194374,931241.6041320323,1288719.5522825564,1402209.3560721022
2007-06-08,1484990.1149942328,1234020.0357754778,558422.249644501,3142702.801939552,1253602.0556026585,2254909.1353672924,1445984.8267428942,699576.6191799719,1376508.2816066477,930344.8490124695,1295471.2336077446,1406248.729164288
2007-06-11,1484185.714618293,1229038.8573858303,557438.7451802152,3154906.8548576953,1253707.152613694,2251213.745493453,1451371.5664161516,699047.9702306531,1376653.1680473674,928565.9935102877,1296653.7813131665,1403770.3995727326
2007-06-12,1482767.0222343532,1224963.4700943462,556188.9907141891,3156860.945926192,1252761.624208965,2243089.3548192014,1452324.0914578275,694318.0063764885,1378013.2683305717,925879.8908466974,1296929.839430701,1404667.9231718187
2007-06-13,1476826.8700401087,1222100.0310665113,553771.6496949743,3162204.178073462,1249399.3332981106,2237281.078931068,1456440.0966430127,688907.2824877613,1375252.089038472,921945.9951105348,1297300.5510170355,1398703.4558336013
2007-06-14,1472192.4671987325,1219635.279347412,555388.0367285304,3173031.8922073003,1250993.663379729,2238756.4751705886,1457010.4835054947,686274.4407151034,1376583.5949984547,922158.748642439,1300110.7118791363,1401506.2394299333
2007-06-15,1470648.7950209496,1216591.8246527216,555689.2381174193,3190774.997839652,1257463.0256139922,2236846.2396262805,1464714.8332215692,685244.2770834288,1379555.6153764138,925006.7334785479,1303250.2294408646,1394856.3476550414
2007-06-18,1466455.429323816,1211563.9151300185,555043.6967501122,3195739.518176725,1254929.7140320328,2232406.2040355173,1473346.279548849,683944.9761472478,1380328.0249884068,925137.4235010761,1301470.7332777195,1389523.600402294
2007-06-19,1466730.5758450674,1210644.9086433465,556679.0318221673,3201563.506152368,1254146.8606070864,2221489.458211724,1481410.495330345,685928.3313207811,1382550.9088548238,927257.4577447855,1301505.5214601005,1390190.7240194178
2007-06-20,1466237.3336913597,1209798.7109378274,558488.6331466591,3200241.413205219,1255073.9071826818,2220304.1725209453,1482418.562641704,685615.4727680316,1384150.127280319,929260.8954620947,1298095.941817521,1391970.7541628855
2007-06-21,1467008.627935882,1207069.4062586431,559895.8647934846,3207111.187659264,1260062.4465149129,2213050.460837197,1494607.4794835295,685694.6644831839,1389296.1442518532,929564.534096983,1297496.9864631726,1389769.797422866
2007-06-22,1466197.7655467447,1214876.0917314505,565863.38149322,3230172.698498057,1277001.2089013485,2232349.582458819,1521910.6002640845,699635.3907945254,1402698.8742706662,940408.0806146683,1305167.9025293286,1390871.8920654368
2007-06-25,1461332.3591939132,1210616.4268236198,565682.2689671131,3238465.294337278,1282382.855299086,2235256.7674152697,1521964.0312182303,704428.5156791911,1408449.5498330223,944024.7376336661,1304266.032824219,1387326.0669992992
2007-06-26,1467813.9346136602,1208666.1379490946,567964.6495888063,3250076.9125547134,1289263.601066135,2240263.302741012,1528576.1905723896,708668.2013092691,1415670.4180307142,946916.9207036538,1308037.7283449846,1390881.9702494883
2007-06-27,1472368.0989082668,1206969.73471511,568862.7251509755,3252903.7766852276,1292130.5495089502,2241442.3880959363,1530531.3802020191,710288.5354729969,1421963.1114713687,948286.8295597888,1311073.1664819468,1389041.8247468427
2007-06-28,1469411.1343634624,1202721.846916342,568635.8538077238,3255548.378711873,1297562.710456581,2233158.4885363956,1533805.308262173,711690.2848577193,1424138.7208428401,949022.4504294555,1315889.8171376286,1386634.8761052066
2007-06-29,1468866.7594746181,1202301.5517086813,569136.1690959444,3270108.2859194116,1303671.5695706678,2231885.743696235,1535345.1442811666,714349.606405913,1420667.7029531265,950821.6150601824,1318301.6348095862,1377080.9867653798
2007-07-02,1468284.376865164,1201221.7210097243,569531.5357278018,3278637.165508467,1305325.9743179115,2228640.4341836725,1534310.4784842543,713983.0125464253,1413187.7272976404,949726.690767621,1318309.4740893822,1374566.517137785
2007-07-03,1453979.4169872557,1191202.8934020144,564696.4638981835,3271208.827252624,1297349.3167047428,2209992.8313851366,1522162.700236339,709938.387169604,1395090.7003081173,946960.9839451332,1309337.5513455507,1362064.7150162954
2007-07-05,1452524.4272907923,1189391.2517857384,564243.9420936722,3282358.4139657225,1299210.0020789779,2205440.335084895,1517634.869954616,709782.7986657281,1391766.0095135416,947907.006401304,1309560.5751528838,1361944.017565598
2007-07-06,1455350.7201012499,1185360.3470053375,563593.56362145,3293081.7467812817,1304259.8411858315,2204461.332249794,1523408.2215204677,712338.6207069403,1388045.236765343,947729.201215246,1310186.680776042,1360060.0153767597
2007-07-09,1461127.7326350207,1185086.7414629245,563260.2515147945,3302580.1664219797,1308777.374477803,2204387.802002325,1525528.7746449455,715104.614562577,1392432.3792895486,952178.4944602425,1312136.3547204488,1352285.6382723828
2007-07-10,1462891.320226685,1186475.373046192,565129.5757489911,3320744.27836921,1317744.2392733558,2208359.7118519987,1528346.2358204068,721155.7505109186,1392152.5744239422,956914.3343348957,1318540.880050382,1353856.1213772409
2007-07-11,1460481.26931127,1184850.7864445678,564454.9339047973,3324999.626276193,1318168.7744943332,2203885.379510362,1537664.5708697417,727617.0896188468,1388569.5849160133,959444.7274869563,1320268.8451713235,1353291.1959323154
2007-07-12,1473796.4283490453,1185252.7317889798,564533.1665436862,3337954.4714845615,1324561.164064253,2203347.7766207797,1551502.3563970304,733271.8934264102,1388186.6800696778,964400.842255934,1320358.9449376373,1346222.6733437928
2007-07-13,1474519.388075158,1179407.5023557148,563916.0706111465,3340683.2380492464,1327658.4883505825,2210405.2705795136,1562111.9117410239,730977.9481650027,1388957.020944214,966944.3380493965,1319758.4133482473,1342582.8687039881
2007-07-16,1474333.697630637,1174637.9225310879,563918.0841974912,3346679.0979804127,1329188.891618941,2211960.126874654,1564987.0429366059,722174.6921031924,1388659.4777977052,970377.9242131817,1322746.181553715,1342518.3184394378
2007-07-17,1472247.1637614472,1172050.2504904664,564887.1905762854,3354940.725341592,1329647.7645241832,2213017.3002349027,1565332.8712768508,719481.7412593503,1388572.058762949,971656.8650082331,1319761.1009957541,1346329.6141807334
2007-07-18,1476584.9215229035,1177786.5421533308,567093.960036394,3359031.2799785268,1337176.3178163434,2215002.6527880426,1565222.681322513,721422.6679365567,1392553.3103593728,974818.7201171082,1321522.4081117434,1345656.9572633007
2007-07-19,1481000.3057432584,1172066.8317150378,567526.5216609414,3374891.537507057,1339034.7373590174,2215709.366175075,1563913.6355399396,724013.1593430074,1391343.484498159,977363.3759769141,1322541.4867287476,1339794.667701011
2007-07-20,1483647.829257036,1174158.3240579844,570972.0866411002,3389138.7964022565,1342450.8498915925,2212027.973394821,1569157.5602503647,726102.8783848148,1392647.221270646,981633.9037706285,1321960.2695625436,1334785.913492257
2007-07-23,1488428.4970391784,1175240.1660528495,572279.4356821055,3396933.5421357937,1347839.5014399916,2214294.4067451665,1571290.7042314885,729203.1949837513,1393181.2898550297,984920.9605690289,1325012.2339952842,1332720.221776565
2007-07-24,1494924.0249165092,1173994.5843218882,573156.2890133503,3404010.6506503928,1353932.1745043546,2224274.1886703297,1586904.3630674672,736832.965826778,1397094.991567588,988907.2714937557,1331258.1500799402,1333712.385538729
2007-07-25,1505511.839228151,1176288.8161088733,575342.4871406129,3410852.662275593,1358285.422101154,2227893.6779467585,1588174.968861833,743735.6819007042,1403279.4321783755,1000263.3637803261,1338974.0663250496,1328460.0349263784
2007-07-26,1526445.7758294581,1184319.3153705397,581919.045190251,3437644.7104677097,1374379.3139385567,2242655.5781212933,1612154.434101358,756802.2761667424,1418916.0816009552,1016386.8811499592,1357847.914310944,1341783.1710495146
2007-07-27,1542007.462155178,1192482.5212412332,587307.1520528938,3448114.0512940325,1387200.1223422685,2249093.210755652,1611793.9929241398,768432.2848651712,1436185.5410973977,1028307.4937325922,1372931.7962518123,1345320.4519167952
2007-07-30,1548482.998217556,1194217.636200707,590758.479625297,3456264.7987412596,1392669.0228961168,2249418.7139910567,1610012.8989539656,773843.5568758311,1442327.800073699,1036494.0739397646,1379200.2364063093,1344262.807598703
2007-07-31,1551235.8088706536,1197776.6330161698,594360.0489923463,3477154.096954432,1396999.117633474,2248986.1957716714,1611441.4267360335,782526.1037010553,1448943.8220115746,1044646.030229433,1387098.030352301,1340313.5771994726
2007-08-01,1562021.4085337548,1202211.102744714,600016.061370514,3508294.2920141867,1408380.73561735,2266053.2066318467,1613871.8104516964,795463.0262895434,1460838.3834791086,1055864.0348309034,1394877.9012035744,1341200.1091860046
2007-08-02,1567162.5348366152,1207432.8925748288,602972.6928013369,3518671.8322738623,1414265.4604341246,2274927.17950751,1606149.4316002803,802196.6136670791,1461247.5962169035,1062483.732450002,1401837.5214031858,1340503.6926395881
2007-08-03,1573922.2045664955,1213938.5276001724,608703.4622782206,3522397.250488627,1424125.923181928,2285785.5792532074,1614683.0089219627,813349.4934278697,1467638.6137010788,1069389.8876036382,1414132.2275226514,1347954.1011310415
2007-08-06,1589700.2173093704,1222145.431198638,617334.0990176386,3540038.560257505,1438456.9676290047,2313285.2611450125,1634821.9787685217,828414.6194015001,1470483.1712546365,1079363.1511939464,1429640.176734799,1362541.3269787151
2007-08-07,1598250.2929969556,1229397.5265784804,625839.1749992594,3549145.106141854,1450501.7201495885,2330835.1617029556,1658040.97392193,842002.6600268862,1481253.775674638,1086727.0942675623,1444149.0964582937,1364873.8022811904
2007-08-08,1612535.8503370513,1240710.7794257374,637320.5152404875,3569530.9946569647,1467233.788621471,2345319.057677697,1671548.4664315947,855754.4318409298,1501371.2276686633,1101424.8034900473,1464017.6450793927,1376446.816000473
2007-08-09,1630578.4393360035,1251760.9767952734,652485.6777665943,3591022.434713205,1486108.31785843,2366196.136871725,1684138.297339884,870479.0975407026,1521600.179914654,1116177.0413167977,1481771.9255050574,1388659.4777997017
2007-08-10,1653614.4148725877,1259359.2217579286,665162.1823074603,3622076.1304401453,1502983.869191607,2388681.666050532,1698265.924065148,882862.6160237691,1540271.115875245,1129611.8854922005,1496862.5627188191,1403785.5961258202
2007-08-13,1658694.0908376481,1259843.254822427,671816.4629256725,3622421.7619936564,1507935.2204700497,2391649.2611791785,1701438.2311646587,889414.2997339828,1547785.167294906,1129706.5922542317,1501558.483420333,1407770.212725362
2007-08-14,1663861.0933619717,1253889.046338687,673922.0183141438,3616420.2505621724,1512614.797334323,2391164.9187784106,1708072.8180137256,895648.3645422126,1549616.2350340635,1128167.7621476774,1500153.5121623627,1410069.2966707146
2007-08-15,1675128.8700401343,1256116.3931087162,676476.0254987719,3621419.35792117,1517040.6423394263,2393859.8665218684,1707681.027401703,903451.7419999171,1551768.8266693223,1132933.165371472,1503842.9568588056,1418989.7284224895
2007-08-16,1717900.4563687008,1268058.4514849542,682888.9950754915,3662053.115156343,1532523.2030308463,2419388.9898321014,1726113.6708854123,923605.9410352835,1567826.5307407612,1154920.180710441,1526670.7814740296,1441048.53898727
2007-08-17,1739310.1604880604,1274602.8901106056,686795.4939894429,3675823.838387065,1542832.3916425647,2430031.961826147,1733415.0394357806,940965.8586011404,1574838.5582239788,1165810.4139421997,1541118.2755650284,1449796.8795356108
2007-08-20,1743447.8591697554,1270078.8131972654,685483.3920679727,3671721.4644814604,1540703.566502914,2420834.664812352,1730587.567639809,946089.2064899133,1568268.421122592,1166625.1604183903,1536262.3906830174,1455480.2225276106
2007-08-21,1746983.7986887584,1268321.586172075,686249.4954444694,3678919.5499363984,1541066.4591402374,2418569.597534144,1731682.9592438191,950092.8130046914,1565432.7362761374,1165120.270696042,1534634.3813798253,1452248.5888489622
2007-08-22,1750328.6435066857,1266443.3912246122,686486.5556296546,3678629.2493804903,1541893.6613702595,2414689.8459443618,1726015.6148352153,954901.7652053526,1561935.030557199,1165292.5011411188,1531906.3525820049,1446487.0929374662
2007-08-23,1749379.2140193349,1264368.0207781855,686024.0431818684,3659431.4396314314,1538363.6134528855,2407723.324751157,1722453.2926219134,954976.9321685878,1555420.2537721405,1161152.138051661,1524002.16585555,1440705.4431058164
2007-08-24,1753721.072102568,1263991.5992782048,687737.167163698,3660265.611924553,1539243.2399705567,2410825.1416511247,1725580.827831691,956634.6509280356,1553428.463310394,1161714.8234089913,1519538.1234698917,1437416.6504170238
2007-08-27,1753814.0064629791,1260964.8857714469,686942.4852853912,3652863.805351726,1537151.418361755,2404903.961508374,1714204.45799477,958594.0295843763,1550982.3111483797,1159102.7961749535,1515772.9465065044,1431623.9565989566
2007-08-28,1756677.262336216,1259814.112715473,685624.1527787773,3641683.5869041844,1538151.630742626,2400340.1482560043,1710604.6556504476,962060.760798318,1547748.6220737067,1158143.6879177287,1510953.387715689,1433139.219114219
2007-08-29,1749987.87138157,1256077.3518339593,682231.1864878284,3628070.9244264006,1536052.0607742174,2395014.412344638,1701708.0421241198,963438.8893420299,1543394.942449476,1154475.3449195721,1502990.2186104935,1429857.9847929848
2007-08-30,1741971.8408638074,1254281.9823853672,679326.6689909612,3629041.1638368615,1533498.5197591283,2391820.0600280357,1697248.1810652588,965494.374896388,1538707.6030041194,1152679.9321721117,1496320.5723143392,1430626.2343212345
2007-08-31,1742568.0104249653,1252868.5576113716,677664.973493537,3626252.6699233674,1532619.865853306,2387430.1901001018,1697482.8359229376,968845.7920566218,1537948.2114455681,1154424.0052247392,1495831.1131427616,1431277.7494727497
2007-09-04,1743711.9043001763,1248831.6273958737,681130.3797313538,3630402.528316826,1533673.8516617622,2384200.6816522484,1688238.6555839716,970458.2215797516,1536215.814909048,1152651.5009531002,1492742.7296030172,1430310.9185259189
2007-09-05,1743927.007100211,1245958.0399840574,686266.3363936582,3640882.1565032066,1534929.7480445474,2383983.74461166,1684498.855884432,972028.7179613345,1538138.4750135685,1152045.7482421198,1488522.7882848822,1430184.7962512888
2007-09-06,1744080.1260301417,1236815.419181561,683607.0952448344,3624534.627221011,1529408.6214122854,2377289.925460317,1671620.9371542735,970607.0996078133,1531876.7319290668,1147683.4780958141,1473296.0307471575,1419666.6144331072
2007-09-07,1746240.737462824,1236186.5218473072,684060.6301393625,3622074.4098960073,1530998.2753491076,2375498.856002557,1659065.182656919,973577.4876780335,1530512.8871318887,1149367.901272172,1468068.5327977797,1417416.4852256645
2007-09-10,1750025.8002570646,1234570.2015450473,687264.5415863829,3622190.5432227696,1531786.3346764783,2381382.3870058637,1654564.800836567,976209.037134899,1528768.8363634332,1150764.7553252408,1465629.008321126,1421345.2611263806
2007-09-11,1749284.8567209756,1232346.7295439083,687303.2924148429,3610740.9995739623,1528255.5559117412,2381923.8298690217,1647263.4872052665,976429.4973426069,1524100.289689407,1149897.8281229516,1460530.7402067685,1416874.4740085786
2007-09-12,1748004.5363803476,1230331.6203577109,686743.139365553,3596576.025365119,1527701.6760289883,2381887.7907419614,1635968.2568844573,975639.2197171481,1520992.6512535152,1148743.1839888669,1453749.5293821788,1412510.777108464
2007-09-13,1747930.6048139588,1228185.5536883168,685972.7750554724,3586081.7677697106,1527962.14668494,2377819.688036257,1636217.5344417768,976815.2707101065,1520022.2431051435,1150753.2556495732,1450269.4413259272,1412285.9176395747
2007-09-14,1743456.339103932,1219615.5033824756,683252.0136819218,3560713.152802926,1517457.13234422,2366355.316058699,1626072.9018853856,973798.1235778922,1510132.1442090513,1146958.907903155,1440919.692119578,1408040.032347421
2007-09-17,1744656.1727604715,1219338.8482344106,684878.0037926151,3553675.607626207,1518076.8670950849,2362342.50290854,1612805.1204611042,976527.3065014144,1509120.4529174662,1147448.0284721996,1440716.4123723588,1410049.166529988
2007-09-18,1751280.989969053,1219255.0942386948,688235.2869327572,3562851.580078607,1523424.2802602374,2363250.962976009,1613150.391303595,983099.9627535073,1511502.3447080352,1152549.9062127783,1444814.9442228184,1412789.213409587
2007-09-19,1760615.8885783213,1217639.4975981005,692961.8803520695,3570563.3444221253,1526778.6794199012,2359838.561002607,1609518.3705703842,987874.3440239676,1516204.5888240726,1155786.4410851793,1446411.0816137572,1411497.0700968467
2007-09-20,1763362.9467816027,1215073.9429262863,692575.8340557732,3563198.576451586,1524569.0480158676,2350891.4839811944,1599269.3272294402,989615.4146374211,1509444.0738577137,1154735.2275126697,1441572.028485839,1414982.6472615283
2007-09-21,1767334.0624187056,1209521.6813837306,694242.51427716,3568581.7913626353,1519524.840324574,2331933.11965258,1581828.9340068002,981834.5495230312,1505553.2344160804,1147972.5783676223,1437747.2269236003,1411281.3810984972
2007-09-24,1771630.7719315058,1205829.2369648474,694056.5834831612,3572074.4810966183,1516297.2539566932,2320688.108893019,1582794.9235953551,979182.6091298586,1506501.0391739914,1147551.1334390487,1434885.9650333629,1413740.8496288615
2007-09-25,1764594.9034192862,1201664.0211452553,693456.273132632,3570782.423554414,1516859.198293425,2310013.8666891665,1580612.9762923068,980953.9435089905,1503447.7916164263,1147389.576883618,1429041.3144264533,1415199.2046072164
2007-09-26,1763155.8481438428,1199692.5239104044,693851.2064849624,3574868.3517372003,1514803.7563452185,2301512.359290349,1582435.3550028692,982764.6566633049,1495845.1526679539,1148933.1033642879,1423387.067867974,1415403.7098587365
2007-09-27,1765524.2798221672,1198876.01933608,695489.6552736006,3565547.4503978263,1512718.456197525,2295033.6972354366,1586622.719663959,984528.4188805417,1497316.2139098197,1149303.3303499897,1417885.925010831,1410541.4180212207
2007-09-28,1767941.4950415883,1198612.1627837967,696915.0064205652,3549772.563575506,1511140.5960115122,2288092.4631084525,1591214.9385468632,982567.9064367741,1497770.1454151694,1148171.5962602033,1412773.2406651988,1407265.4680452708
2007-10-01,1772810.76735359,1207274.2351562493,698043.0727043301,3551838.419519677,1512843.1050922584,2288684.865559525,1594924.4906587352,984476.3741533242,1501490.6960968468,1153380.9247892352,1409876.423969995,1410112.5935897098
2007-10-02,1787521.749054181,1218397.0888876503,702010.6457557529,3564712.0111281537,1520054.8496192363,2301400.3652053513,1604443.5470133042,993294.39830392,1509418.1732044963,1159724.7301538954,1415663.7061987456,1417766.239423043
2007-10-03,1790885.0058999993,1221281.9766017774,703421.9903933887,3561784.6150458325,1520622.486880439,2298951.099705225,1616821.177339119,996518.8890580441,1507013.0920506772,1163002.7326726809,1414919.7932250232,1418511.0913538653
2007-10-04,1791492.5059392261,1224516.4880235647,706016.1047832345,3558487.615018473,1519926.657358201,2299862.1220801887,1616335.1519675935,995852.1856946921,1508884.0381628904,1166273.9662235265,1414691.321453016,1416804.980393067
2007-10-05,1790082.6817341198,1226651.3870154265,707689.572375827,3561173.6204516725,1521107.5364431685,2300262.1619642726,1615819.8528964587,996522.0455698181,1504072.041186322,1165326.8212959904,1416025.7290033493,1417412.307035468
2007-10-08,1781011.8101667562,1219597.03704669,704736.7300129754,3536993.096550279,1511594.7642917705,2286157.115095976,1612812.4415922975,990478.7997301371,1496775.2156807773,1158973.873704459,1409416.5012032937,1409970.585628075
2007-10-09,1778988.5882530392,1217034.5352878226,704198.8450401266,3535467.957916301,1509750.4085214932,2280992.597860168,1604529.9932922118,984393.065066248,1499975.0739885925,1157038.161115101,1411160.5114316049,1419639.983946727
2007-10-10,1770976.0169708133,1212970.1726251105,706059.6033212461,3520752.1078063403,1506323.5515129697,2276136.1988783292,1595142.7056026172,979651.1187537849,1500265.8116670733,1155321.3899329056,1409121.8066256675,1415380.5339439933
2007-10-11,1781024.932302716,1216636.0911326539,709920.017507754,3546705.4339505904,1510988.3502377952,2275715.883897634,1595322.5050395543,982302.9169425616,1505188.3001486182,1160705.0392440073,1415106.7153151399,1420420.15270003
2007-10-12,1781348.8488293267,1216624.7561210892,709777.5246175424,3550301.5399187407,1510873.0867900278,2268902.8869878673,1590930.2834023328,981035.1927131441,1502548.0598714456,1161810.47434081,1411150.1377220287,1417317.0043668814
2007-10-15,1784070.2671522659,1220318.9635707014,709730.6486254788,3545552.0046194205,1509998.8370979177,2263917.296946724,1593412.9899606768,980985.7128507976,1499419.8461071402,1160979.4038055092,1411798.604282875,1414427.1337344737
2007-10-16,1781346.738553213,1213905.5488803482,706867.7930211902,3548238.01491589,1504755.5944242296,2255944.1146085854,1584735.424087661,981013.4825745911,1497901.1044766507,1158860.1771579399,1410965.1820042708,1401036.97019431
2007-10-17,1781305.8584646473,1212655.4034821712,707852.1407394442,3554888.8087268784,1505917.802657157,2258308.8755109166,1584572.6615233112,983499.0441523262,1505822.1892705027,1158635.9832990884,1412232.2624578883,1400003.3242106638
