,adj_close,Dates
825,31.7567653656006,2011-04-11
826,31.910364151001,2011-04-12
827,32.268440246581996,2011-04-13
828,31.91228675842289,2011-04-14
829,31.4361305236816,2011-04-15
830,31.8575782775879,2011-04-18
831,32.4345283508301,2011-04-19
832,32.871330261230504,2011-04-20
833,33.6671714782715,2011-04-21
834,33.888927459716804,2011-04-25
835,33.640289306640604,2011-04-26
836,33.614368438720696,2011-04-27
837,33.287975311279304,2011-04-28
838,33.6124496459961,2011-04-29
839,33.2428550720215,2011-05-02
840,33.4271621704102,2011-05-03
841,33.5586929321289,2011-05-04
842,33.287975311279304,2011-05-05
843,33.2793312072754,2011-05-06
844,33.3695640563965,2011-05-09
845,33.547164916992195,2011-05-10
846,33.3340492248535,2011-05-11
847,33.2706832885742,2011-05-12
848,32.687976837158196,2011-05-13
849,31.996768951416,2011-05-16
850,32.2694053649902,2011-05-17
851,32.627487182617195,2011-05-18
852,32.6908493041992,2011-05-19
853,32.1810989379883,2011-05-20
854,32.102371215820305,2011-05-23
855,31.8902015686035,2011-05-24
856,32.3308448791504,2011-05-25
857,32.1599655151367,2011-05-26
858,32.391326904296896,2011-05-27
859,33.3916435241699,2011-05-31
860,33.1689300537109,2011-06-01
861,33.2255668640137,2011-06-02
862,32.970207214355504,2011-06-03
863,32.4518051147461,2011-06-06
864,31.87580680847169,2011-06-07
865,31.8950042724609,2011-06-08
866,31.8230094909668,2011-06-09
867,31.2863712310791,2011-06-10
868,31.353570938110398,2011-06-13
869,31.914213180542003,2011-06-14
870,31.367975234985398,2011-06-15
871,31.215328216552702,2011-06-16
872,30.7449264526367,2011-06-17
873,30.2707023620605,2011-06-20
874,31.2287750244141,2011-06-21
875,30.9705276489258,2011-06-22
876,31.798049926757802,2011-06-23
877,31.3295726776123,2011-06-24
878,31.87580680847169,2011-06-27
879,32.1849365234375,2011-06-28
880,32.067813873291,2011-06-29
881,32.224288940429695,2011-06-30
882,32.9529342651367,2011-07-01
883,33.5452499389648,2011-07-05
884,33.768928527831996,2011-07-06
885,34.2911796569824,2011-07-07
886,34.532135009765604,2011-07-08
887,33.9839706420898,2011-07-11
888,33.959972381591804,2011-07-12
889,34.3698883056641,2011-07-13
890,34.3458824157715,2011-07-14
891,35.032283782959,2011-07-15
892,35.8847694396973,2011-07-18
893,36.1775703430176,2011-07-19
894,37.142364501953104,2011-07-20
895,37.1798057556152,2011-07-21
896,37.756763458252,2011-07-22
897,38.2559585571289,2011-07-25
898,38.727325439453104,2011-07-26
899,37.688606262206996,2011-07-27
900,37.614688873291,2011-07-28
901,37.4860420227051,2011-07-29
902,38.0879707336426,2011-08-01
903,37.3353271484375,2011-08-02
904,37.686683654785206,2011-08-03
905,36.2274780273438,2011-08-04
906,35.8674812316895,2011-08-05
907,33.9081382751465,2011-08-08
908,35.9049301147461,2011-08-09
909,34.9142036437988,2011-08-10
910,35.8751678466797,2011-08-11
911,36.191001892089794,2011-08-12
912,36.8073310852051,2011-08-15
913,36.526050567627,2011-08-16
914,36.5222053527832,2011-08-17
915,35.1407623291016,2011-08-18
916,34.1788482666016,2011-08-19
917,34.2182121276855,2011-08-22
918,35.865570068359396,2011-08-23
919,36.113250732421896,2011-08-24
920,35.8770866394043,2011-08-25
921,36.823646545410206,2011-08-26
922,37.437080383300795,2011-08-29
923,37.4389991760254,2011-08-30
924,36.9436531066895,2011-08-31
925,36.5788459777832,2011-09-01
926,35.908763885498,2011-09-02
927,36.4549980163574,2011-09-06
928,36.8572387695312,2011-09-07
929,36.877403259277294,2011-09-08
930,36.2380409240723,2011-09-09
931,36.4742012023926,2011-09-12
932,36.92348098754879,2011-09-13
933,37.3727569580078,2011-09-14
934,37.7241249084473,2011-09-15
935,38.447967529296896,2011-09-16
936,39.516448974609396,2011-09-19
937,39.6911659240723,2011-09-20
938,39.565399169921896,2011-09-21
939,38.57468795776371,2011-09-22
940,38.8127670288086,2011-09-23
941,38.7042846679688,2011-09-26
942,38.3289222717285,2011-09-27
943,38.1129188537598,2011-09-28
944,37.4946899414062,2011-09-29
945,36.60668182373049,2011-09-30
946,35.9615707397461,2011-10-03
947,35.7599678039551,2011-10-04
948,36.3119659423828,2011-10-05
949,36.2274780273438,2011-10-06
950,35.500770568847706,2011-10-07
951,37.3257331848145,2011-10-10
952,38.4278106689453,2011-10-11
953,38.610198974609396,2011-10-12
954,39.20924758911129,2011-10-13
955,40.5119590759277,2011-10-14
956,40.319007873535206,2011-10-17
957,40.534996032714794,2011-10-18
958,38.26747512817379,2011-10-19
959,37.94972610473629,2011-10-20
960,37.71548461914061,2011-10-21
961,38.95387649536129,2011-10-24
962,38.185886383056605,2011-10-25
963,38.4575653076172,2011-10-26
964,38.8502082824707,2011-10-27
965,38.875160217285206,2011-10-28
966,38.8588447570801,2011-10-31
967,38.06492233276371,2011-11-01
968,38.1513252258301,2011-11-02
969,38.69468307495121,2011-11-03
970,38.42300415039061,2011-11-04
971,38.374050140380895,2011-11-07
972,38.998046875,2011-11-08
973,37.946849822998,2011-11-09
974,36.9810829162598,2011-11-10
975,36.92348098754879,2011-11-11
976,36.4089241027832,2011-11-14
977,37.3276405334473,2011-11-15
978,36.9378890991211,2011-11-16
979,36.231315612793004,2011-11-17
980,35.9942169189453,2011-11-18
981,35.4249267578125,2011-11-21
982,36.1449317932129,2011-11-22
983,35.230995178222706,2011-11-23
984,34.9026908874512,2011-11-25
985,36.1074867248535,2011-11-28
986,35.8271713256836,2011-11-29
987,36.691169738769496,2011-11-30
988,37.2412452697754,2011-12-01
989,37.41116333007809,2011-12-02
990,37.7289276123047,2011-12-05
991,37.531166076660206,2011-12-06
992,37.352607727050795,2011-12-07
993,37.5033187866211,2011-12-08
994,37.7874794006348,2011-12-09
995,37.616603851318395,2011-12-12
996,37.3257331848145,2011-12-13
997,36.498207092285206,2011-12-14
998,36.3782081604004,2011-12-15
999,36.577880859375,2011-12-16
1000,36.69211959838871,2011-12-19
1001,38.0111656188965,2011-12-20
1002,38.0591697692871,2011-12-21
1003,38.260768890380895,2011-12-22
1004,38.719642639160206,2011-12-23
1005,39.0268516540527,2011-12-27
1006,38.653404235839794,2011-12-28
1007,38.8914833068848,2011-12-29
1008,38.8799591064453,2011-12-30
1009,39.4780387878418,2012-01-03
1010,39.6902008056641,2012-01-04
1011,40.1308479309082,2012-01-05
1012,40.550361633300795,2012-01-06
1013,40.4860382080078,2012-01-09
1014,40.6309967041016,2012-01-10
1015,40.564765930175795,2012-01-11
1016,40.453407287597706,2012-01-12
1017,40.301727294921896,2012-01-13
1018,40.7711601257324,2012-01-17
1019,41.194522857666,2012-01-18
1020,41.063957214355504,2012-01-19
1021,40.3487663269043,2012-01-20
1022,41.0313148498535,2012-01-23
1023,40.359321594238295,2012-01-24
1024,42.8793182373047,2012-01-25
1025,42.6844444274902,2012-01-26
1026,42.9388389587402,2012-01-27
1027,43.4889106750488,2012-01-30
1028,43.8220405578613,2012-01-31
1029,43.7941970825195,2012-02-01
1030,43.69148254394529,2012-02-02
1031,44.129234313964794,2012-02-03
1032,44.5410842895508,2012-02-06
1033,45.007640838623,2012-02-07
1034,45.7612380981445,2012-02-08
1035,47.3442878723145,2012-02-09
1036,47.36828231811521,2012-02-10
1037,48.24955749511721,2012-02-13
1038,48.908107757568395,2012-02-14
1039,47.7762680053711,2012-02-15
1040,48.21212005615229,2012-02-16
1041,48.2034759521484,2012-02-17
1042,49.4255523681641,2012-02-21
1043,49.2517967224121,2012-02-22
1044,49.573394775390604,2012-02-23
1045,50.1513137817383,2012-02-24
1046,50.4729232788086,2012-02-27
1047,51.3993148803711,2012-02-28
1048,52.0741958618164,2012-02-29
1049,52.269073486328104,2012-03-01
1050,52.3372192382812,2012-03-02
1051,51.18331146240229,2012-03-05
1052,50.90490341186521,2012-03-06
1053,50.9461898803711,2012-03-07
1054,52.0309867858887,2012-03-08
1055,52.336273193359396,2012-03-09
1056,52.991943359375,2012-03-12
1057,54.5375556945801,2012-03-13
1058,56.5996284484863,2012-03-14
1059,56.2137107849121,2012-03-15
1060,56.2146682739258,2012-03-16
1061,57.7055549621582,2012-03-19
1062,58.1721038818359,2012-03-20
1063,57.83993911743161,2012-03-21
1064,57.536590576171896,2012-03-22
1065,57.22074127197271,2012-03-23
1066,58.2700042724609,2012-03-26
1067,58.9900321960449,2012-03-27
1068,59.291465759277294,2012-03-28
1069,58.54650497436521,2012-03-29
1070,57.556755065918,2012-03-30
1071,59.388423919677706,2012-04-02
1072,60.414665222168,2012-04-03
1073,59.9337043762207,2012-04-04
1074,60.833221435546896,2012-04-05
1075,61.0780029296875,2012-04-09
1076,60.3301887512207,2012-04-10
1077,60.115142822265604,2012-04-11
1078,59.7858543395996,2012-04-12
1079,58.1020278930664,2012-04-13
1080,55.6924324035645,2012-04-16
1081,58.5311279296875,2012-04-17
1082,58.4005813598633,2012-04-18
1083,56.3941879272461,2012-04-19
1084,55.0060234069824,2012-04-20
1085,54.88313293457029,2012-04-23
1086,53.7868232727051,2012-04-24
1087,58.5599479675293,2012-04-25
1088,58.3391647338867,2012-04-26
1089,57.887939453125,2012-04-27
1090,56.0620307922363,2012-04-30
1091,55.884426116943395,2012-05-01
1092,56.254020690918,2012-05-02
1093,55.8546752929688,2012-05-03
1094,54.263946533203104,2012-05-04
1095,54.670036315918,2012-05-07
1096,54.545223236084006,2012-05-08
1097,54.6412239074707,2012-05-09
1098,54.769859313964794,2012-05-10
1099,54.4041137695312,2012-05-11
1100,53.5890693664551,2012-05-14
1101,53.104278564453104,2012-05-15
1102,52.4236183166504,2012-05-16
1103,50.8914680480957,2012-05-17
1104,50.916431427002,2012-05-18
1105,53.8828277587891,2012-05-21
1106,53.4690818786621,2012-05-22
1107,54.7737159729004,2012-05-23
1108,54.27066802978521,2012-05-24
1109,53.979793548584006,2012-05-25
1110,54.9378814697266,2012-05-29
1111,55.6002731323242,2012-05-30
1112,55.46203994750979,2012-05-31
1113,53.854984283447294,2012-06-01
1114,54.1717948913574,2012-06-04
1115,54.0316352844238,2012-06-05
1116,54.860107421875,2012-06-06
1117,54.885074615478494,2012-06-07
1118,55.7106704711914,2012-06-08
1119,54.832275390625,2012-06-11
1120,55.3113212585449,2012-06-12
1121,54.927303314209006,2012-06-13
1122,54.86682510375979,2012-06-14
1123,55.1164207458496,2012-06-15
1124,56.2348289489746,2012-06-18
1125,56.39131164550779,2012-06-19
1126,56.230983734130895,2012-06-20
1127,55.456268310546896,2012-06-21
1128,55.88154602050779,2012-06-22
1129,54.79386901855471,2012-06-25
1130,54.9148292541504,2012-06-26
1131,55.15193939208979,2012-06-27
1132,54.628753662109396,2012-06-28
1133,56.06393814086911,2012-06-29
1134,56.88187408447271,2012-07-02
1135,57.5433120727539,2012-07-03
1136,58.5541763305664,2012-07-05
1137,58.1644287109375,2012-07-06
1138,58.93339538574221,2012-07-09
1139,58.38810729980471,2012-07-10
1140,58.02522277832029,2012-07-11
1141,57.4943428039551,2012-07-12
1142,58.0770683288574,2012-07-13
1143,58.263313293457,2012-07-16
1144,58.266185760498,2012-07-17
1145,58.2009048461914,2012-07-18
1146,58.97465515136721,2012-07-19
1147,58.0127449035645,2012-07-20
1148,57.96762466430661,2012-07-23
1149,57.6882667541504,2012-07-24
1150,55.1970710754395,2012-07-25
1151,55.18843078613279,2012-07-26
1152,56.1753082275391,2012-07-27
1153,57.1228218078613,2012-07-30
1154,58.6329002380371,2012-07-31
1155,58.253700256347706,2012-08-01
1156,58.3477897644043,2012-08-02
1157,59.107151031494105,2012-08-03
1158,59.7647361755371,2012-08-06
1159,59.6073112487793,2012-08-07
1160,59.50651550292971,2012-08-08
1161,61.42834091186521,2012-08-09
1162,61.5243339538574,2012-08-10
1163,62.3457107543945,2012-08-13
1164,62.5129585266113,2012-08-14
1165,62.427848815918,2012-08-15
1166,62.97311782836911,2012-08-16
1167,64.13791656494139,2012-08-17
1168,65.82421875,2012-08-20
1169,64.9246368408203,2012-08-21
1170,66.1923446655273,2012-08-22
1171,65.5748138427734,2012-08-23
1172,65.63320922851561,2012-08-24
1173,66.86627197265621,2012-08-27
1174,66.779182434082,2012-08-28
1175,66.647575378418,2012-08-29
1176,65.6975479125977,2012-08-30
1177,65.8331146240234,2012-08-31
1178,66.7960052490234,2012-09-04
1179,66.3269195556641,2012-09-05
1180,66.9246673583984,2012-09-06
1181,67.3373184204102,2012-09-07
1182,65.585693359375,2012-09-10
1183,65.3729400634766,2012-09-11
1184,66.28338623046879,2012-09-12
1185,67.5887069702148,2012-09-13
1186,68.4100723266602,2012-09-14
1187,69.25124359130861,2012-09-17
1188,69.462043762207,2012-09-18
1189,69.4808502197266,2012-09-19
1190,69.1443405151367,2012-09-20
1191,69.2819061279297,2012-09-21
1192,68.36159515380861,2012-09-24
1193,66.6545028686523,2012-09-25
1194,65.82717895507811,2012-09-26
1195,67.42441558837889,2012-09-27
1196,66.01718139648439,2012-09-28
1197,65.2541885375977,2012-10-01
1198,65.4441986083984,2012-10-02
1199,66.44765472412111,2012-10-03
1200,65.9875030517578,2012-10-04
1201,64.5812454223633,2012-10-05
1202,63.154232025146506,2012-10-08
1203,62.9246292114258,2012-10-09
1204,63.4253730773926,2012-10-10
1205,62.157676696777294,2012-10-11
1206,62.3169975280762,2012-10-12
1207,62.8167724609375,2012-10-15
1208,64.30416870117189,2012-10-16
1209,63.7915191650391,2012-10-17
1210,62.6069679260254,2012-10-18
1211,60.3506546020508,2012-10-19
1212,62.744533538818395,2012-10-22
1213,60.6989860534668,2012-10-23
1214,61.0423812866211,2012-10-24
1215,60.3209457397461,2012-10-25
1216,59.772701263427706,2012-10-26
1217,58.9137306213379,2012-10-31
1218,59.034454345703104,2012-11-01
1219,57.0809555053711,2012-11-02
1220,57.8548393249512,2012-11-05
1221,57.6796684265137,2012-11-06
1222,57.03572082519529,2012-11-07
1223,54.9658737182617,2012-11-08
1224,55.9174919128418,2012-11-09
1225,55.4851264953613,2012-11-12
1226,55.4922904968262,2012-11-13
1227,54.876956939697294,2012-11-14
1228,53.726016998290994,2012-11-15
1229,53.936588287353494,2012-11-16
1230,57.82584381103521,2012-11-19
1231,57.3331642150879,2012-11-20
1232,57.4139213562012,2012-11-21
1233,58.415618896484396,2012-11-23
1234,60.25854873657229,2012-11-26
1235,59.7730293273926,2012-11-27
1236,59.5849494934082,2012-11-28
1237,60.2411689758301,2012-11-29
1238,59.82413482666021,2012-11-30
1239,59.9171562194824,2012-12-03
1240,58.860260009765604,2012-12-04
1241,55.07218933105471,2012-12-05
1242,55.9358978271484,2012-12-06
1243,54.5059013366699,2012-12-07
1244,54.15531158447271,2012-12-10
1245,55.3379440307617,2012-12-11
1246,55.093654632568395,2012-12-12
1247,54.142024993896506,2012-12-13
1248,52.1079635620117,2012-12-14
1249,53.031982421875,2012-12-17
1250,54.57234954833979,2012-12-18
1251,53.796539306640604,2012-12-19
1252,53.32841491699221,2012-12-20
1253,53.0830955505371,2012-12-21
1254,53.1689376831055,2012-12-24
1255,52.4360771179199,2012-12-26
1256,52.646633148193395,2012-12-27
1257,52.087516784668,2012-12-28
1258,54.3955192565918,2012-12-31
1259,56.118869781494105,2013-01-02
1260,55.410530090332,2013-01-03
1261,53.867073059082,2013-01-04
1262,53.55020904541021,2013-01-07
1263,53.6943359375,2013-01-08
1264,52.85514068603521,2013-01-09
1265,53.510345458984396,2013-01-10
1266,53.1822319030762,2013-01-11
1267,51.2861518859863,2013-01-14
1268,49.6681060791016,2013-01-15
1269,51.729763031005895,2013-01-16
1270,51.381217956543,2013-01-17
1271,51.107292175293,2013-01-18
1272,51.59485244750979,2013-01-22
1273,52.539306640625,2013-01-23
1274,46.047664642334006,2013-01-24
1275,44.9621429443359,2013-01-25
1276,45.979190826415994,2013-01-28
1277,46.8418655395508,2013-01-29
1278,46.6946830749512,2013-01-30
1279,46.557708740234396,2013-01-31
1280,46.366569519043,2013-02-01
1281,45.21154403686521,2013-02-04
1282,46.7979202270508,2013-02-05
1283,46.747833251953104,2013-02-06
1284,49.882106781005895,2013-02-07
1285,50.6022834777832,2013-02-08
1286,51.129638671875,2013-02-11
1287,49.8480110168457,2013-02-12
1288,49.7531967163086,2013-02-13
1289,49.7084541320801,2013-02-14
1290,49.02343368530271,2013-02-15
1291,49.00532531738279,2013-02-19
1292,47.818511962890604,2013-02-20
1293,47.521278381347706,2013-02-21
1294,48.0273208618164,2013-02-22
1295,47.173976898193395,2013-02-25
1296,47.831298828125,2013-02-26
1297,47.3625411987305,2013-02-27
1298,47.024829864502,2013-02-28
1299,45.8603935241699,2013-03-01
1300,44.750282287597706,2013-03-04
1301,45.931770324707,2013-03-05
1302,45.3479537963867,2013-03-06
1303,45.8721122741699,2013-03-07
1304,45.9935646057129,2013-03-08
1305,46.6487503051758,2013-03-11
1306,45.6430549621582,2013-03-12
1307,45.6345291137695,2013-03-13
1308,46.0766525268555,2013-03-14
1309,47.2656021118164,2013-03-15
1310,48.55041122436521,2013-03-18
1311,48.419376373290994,2013-03-19
1312,48.162624359130895,2013-03-20
1313,48.2318725585938,2013-03-21
1314,49.2098731994629,2013-03-22
1315,49.387786865234396,2013-03-25
1316,49.127838134765604,2013-03-26
1317,48.162624359130895,2013-03-27
1318,47.1590576171875,2013-03-28
1319,45.69418716430661,2013-04-01
1320,45.7879447937012,2013-04-02
1321,46.022331237793,2013-04-03
1322,45.5674057006836,2013-04-04
1323,45.0858688354492,2013-04-05
1324,45.4065475463867,2013-04-08
1325,45.4885787963867,2013-04-09
1326,46.41650390625,2013-04-10
1327,46.2716217041016,2013-04-11
1328,45.7890090942383,2013-04-12
1329,44.7289848327637,2013-04-15
1330,45.409740447998,2013-04-16
1331,42.9125480651855,2013-04-17
1332,41.7672843933105,2013-04-18
1333,41.605354309081996,2013-04-19
1334,42.4725570678711,2013-04-22
1335,43.267307281494105,2013-04-23
1336,43.1959342956543,2013-04-24
1337,43.5070190429688,2013-04-25
1338,44.446662902832,2013-04-26
1339,45.8231010437012,2013-04-29
1340,47.1718406677246,2013-04-30
1341,46.8000373840332,2013-05-01
1342,47.463752746582,2013-05-02
1343,47.9389038085938,2013-05-03
1344,49.08202743530271,2013-05-06
1345,48.8636245727539,2013-05-07
1346,49.4154930114746,2013-05-08
1347,51.0102195739746,2013-05-09
1348,50.585845947265604,2013-05-10
1349,50.783519744873,2013-05-13
1350,49.56848526000979,2013-05-14
1351,47.8922271728516,2013-05-15
1352,48.532135009765604,2013-05-16
1353,48.384708404540994,2013-05-17
1354,49.4646224975586,2013-05-20
1355,49.099430084228494,2013-05-21
1356,49.2881660461426,2013-05-22
1357,49.3764038085938,2013-05-23
1358,49.7125396728516,2013-05-24
1359,49.298221588134794,2013-05-28
1360,49.6902046203613,2013-05-29
1361,50.4306106567383,2013-05-30
1362,50.224025726318395,2013-05-31
1363,50.3345832824707,2013-06-03
1364,50.1771125793457,2013-06-04
1365,49.708072662353494,2013-06-05
1366,48.9654312133789,2013-06-06
1367,49.3395500183105,2013-06-07
1368,49.0134506225586,2013-06-10
1369,48.86938858032229,2013-06-11
1370,48.26522064208979,2013-06-12
1371,48.6862297058105,2013-06-13
1372,48.0262336730957,2013-06-14
1373,48.2439994812012,2013-06-17
1374,48.218318939209006,2013-06-18
1375,47.2389106750488,2013-06-19
1376,46.550998687744105,2013-06-20
1377,46.1779937744141,2013-06-21
1378,44.954036712646506,2013-06-24
1379,44.9640769958496,2013-06-25
1380,44.4548416137695,2013-06-26
1381,43.97574615478521,2013-06-27
1382,44.2828559875488,2013-06-28
1383,45.700023651123,2013-07-01
1384,46.735256195068395,2013-07-02
1385,46.99324035644529,2013-07-03
1386,46.6157646179199,2013-07-05
1387,46.351100921630895,2013-07-08
1388,47.1663208007812,2013-07-09
1389,46.985416412353494,2013-07-10
1390,47.718017578125,2013-07-11
1391,47.63089752197271,2013-07-12
1392,47.7347564697266,2013-07-15
1393,48.0429878234863,2013-07-16
1394,48.0552787780762,2013-07-17
1395,48.2172050476074,2013-07-18
1396,47.4566841125488,2013-07-19
1397,47.60856628417971,2013-07-22
1398,46.7911033630371,2013-07-23
1399,49.194362640380895,2013-07-24
1400,48.96988677978521,2013-07-25
1401,49.2479667663574,2013-07-26
1402,50.0073661804199,2013-07-29
1403,50.6249389648438,2013-07-30
1404,50.53670501708979,2013-07-31
1405,51.0001564025879,2013-08-01
1406,51.65458679199221,2013-08-02
1407,52.42626953125,2013-08-05
1408,51.9572143554688,2013-08-06
1409,51.9270706176758,2013-08-07
1410,53.9614067077637,2013-08-08
1411,53.1935615539551,2013-08-09
1412,54.7046890258789,2013-08-12
1413,57.304370880127,2013-08-13
1414,58.3496284484863,2013-08-14
1415,58.280574798584006,2013-08-15
1416,58.7979316711426,2013-08-16
1417,59.431182861328104,2013-08-19
1418,58.6504592895508,2013-08-20
1419,58.8014450073242,2013-08-21
1420,58.8716697692871,2013-08-22
1421,58.644596099853494,2013-08-23
1422,58.8728446960449,2013-08-26
1423,57.189666748046896,2013-08-27
1424,57.4600410461426,2013-08-28
1425,57.55368423461911,2013-08-29
1426,57.029300689697294,2013-08-30
1427,57.1884841918945,2013-09-03
1428,58.3718757629395,2013-09-04
1429,57.9715461730957,2013-09-05
1430,58.31684875488279,2013-09-06
1431,59.2474174499512,2013-09-09
1432,57.8978042602539,2013-09-10
1433,54.7456398010254,2013-09-11
1434,55.3285522460938,2013-09-12
1435,54.4167366027832,2013-09-13
1436,52.6867256164551,2013-09-16
1437,53.2953910827637,2013-09-17
1438,54.390983581543,2013-09-18
1439,55.2829093933105,2013-09-19
1440,54.7105369567871,2013-09-20
1441,57.4296264648438,2013-09-23
1442,57.249359130859396,2013-09-24
1443,56.36328125,2013-09-25
1444,56.9122428894043,2013-09-26
1445,56.5060958862305,2013-09-27
1446,55.8037910461426,2013-09-30
1447,57.1159172058105,2013-10-01
1448,57.30319595336911,2013-10-02
1449,56.5833396911621,2013-10-03
1450,56.5388603210449,2013-10-04
1451,57.091335296630895,2013-10-07
1452,56.294216156005895,2013-10-08
1453,56.95556259155271,2013-10-09
1454,57.312564849853494,2013-10-10
1455,57.6836090087891,2013-10-11
1456,58.0616874694824,2013-10-14
1457,58.37070083618161,2013-10-15
1458,58.6551399230957,2013-10-16
1459,59.051937103271506,2013-10-17
1460,59.565788269043,2013-10-18
1461,61.0254096984863,2013-10-21
1462,60.85099029541021,2013-10-22
1463,61.4467849731445,2013-10-23
1464,62.260284423828104,2013-10-24
1465,61.563846588134794,2013-10-25
1466,62.0226707458496,2013-10-28
1467,60.4776077270508,2013-10-29
1468,61.439769744873,2013-10-30
1469,61.1822395324707,2013-10-31
1470,60.8697395324707,2013-11-01
1471,61.6563110351562,2013-11-04
1472,61.504150390625,2013-11-05
1473,63.5563163757324,2013-11-06
1474,62.527793884277294,2013-11-07
1475,63.5123901367188,2013-11-08
1476,63.328151702880895,2013-11-11
1477,63.445281982421896,2013-11-12
1478,63.52095031738279,2013-11-13
1479,64.43966674804689,2013-11-14
1480,64.05288696289061,2013-11-15
1481,63.2769241333008,2013-11-18
1482,63.3891677856445,2013-11-19
1483,62.83402252197271,2013-11-20
1484,63.5831527709961,2013-11-21
1485,63.4196701049805,2013-11-22
1486,63.900360107421896,2013-11-25
1487,65.0789642333984,2013-11-26
1488,66.6113815307617,2013-11-27
1489,67.84487915039061,2013-11-29
1490,67.2543792724609,2013-12-02
1491,69.095458984375,2013-12-03
1492,68.9344100952148,2013-12-04
1493,69.2882461547852,2013-12-05
1494,68.32680511474611,2013-12-06
1495,69.1088790893555,2013-12-09
1496,69.00152587890621,2013-12-10
1497,68.4902801513672,2013-12-11
1498,68.390251159668,2013-12-12
1499,67.64479827880861,2013-12-13
1500,68.0193710327148,2013-12-16
1501,67.7131271362305,2013-12-17
1502,67.1982421875,2013-12-18
1503,66.42837524414061,2013-12-19
1504,66.9847259521484,2013-12-20
1505,69.555419921875,2013-12-23
1506,69.26016235351561,2013-12-24
1507,68.80019378662111,2013-12-26
1508,68.33535003662111,2013-12-27
1509,67.6557693481445,2013-12-30
1510,68.44882965087889,2013-12-31
1511,67.48617553710939,2014-01-02
1512,66.003776550293,2014-01-03
1513,66.3637008666992,2014-01-06
1514,65.8891143798828,2014-01-07
1515,66.3063812255859,2014-01-08
1516,65.4596405029297,2014-01-09
1517,65.022834777832,2014-01-10
1518,65.3632431030273,2014-01-13
1519,66.6638565063477,2014-01-14
1520,68.0022659301758,2014-01-15
1521,67.6228179931641,2014-01-16
1522,65.96596527099611,2014-01-17
1523,66.99082183837889,2014-01-21
1524,67.2885208129883,2014-01-22
1525,67.8583145141602,2014-01-23
1526,66.6248016357422,2014-01-24
1527,67.16531372070311,2014-01-27
1528,61.7969627380371,2014-01-28
1529,61.0954170227051,2014-01-29
1530,60.9770622253418,2014-01-30
1531,61.07710266113279,2014-01-31
1532,61.1905670166016,2014-02-03
1533,62.0763626098633,2014-02-04
1534,62.539981842040994,2014-02-05
1535,65.2478713989258,2014-02-06
1536,66.1606979370117,2014-02-07
1537,67.34597015380861,2014-02-10
1538,68.23329925537111,2014-02-11
1539,68.2282333374023,2014-02-12
1540,69.31162261962889,2014-02-13
1541,69.2556228637695,2014-02-14
1542,69.51023101806639,2014-02-18
1543,68.41281890869139,2014-02-19
1544,67.62094879150389,2014-02-20
1545,66.86981201171879,2014-02-21
1546,67.1626358032227,2014-02-24
1547,66.4636917114258,2014-02-25
1548,65.8640594482422,2014-02-26
1549,67.1779098510742,2014-02-27
1550,66.99582672119139,2014-02-28
1551,67.1893692016602,2014-03-03
1552,67.6323928833008,2014-03-04
1553,67.77499389648439,2014-03-05
1554,67.5700302124023,2014-03-06
1555,67.53054809570311,2014-03-07
1556,67.59165191650389,2014-03-10
1557,68.24984741210939,2014-03-11
1558,68.3160552978516,2014-03-12
1559,67.5572891235352,2014-03-13
1560,66.79852294921879,2014-03-14
1561,67.05950927734379,2014-03-17
1562,67.6527786254883,2014-03-18
1563,67.6349639892578,2014-03-19
1564,67.3090362548828,2014-03-20
1565,67.83990478515621,2014-03-21
1566,68.6445236206055,2014-03-24
1567,69.3829193115234,2014-03-25
1568,68.71962738037111,2014-03-26
1569,68.4242630004883,2014-03-27
1570,68.3478927612305,2014-03-28
1571,68.3326034545898,2014-03-31
1572,68.95770263671879,2014-04-01
1573,69.07228851318361,2014-04-02
1574,68.5936126708984,2014-04-03
1575,67.7062606811523,2014-04-04
1576,66.64321136474611,2014-04-07
1577,66.63937377929689,2014-04-08
1578,67.5152740478516,2014-04-09
1579,66.6444778442383,2014-04-10
1580,66.1517868041992,2014-04-11
1581,66.4153213500977,2014-04-14
1582,65.9417190551758,2014-04-15
1583,66.0754013061523,2014-04-16
1584,66.83034515380861,2014-04-17
1585,67.6234893798828,2014-04-21
1586,67.6909561157227,2014-04-22
1587,66.8061599731445,2014-04-23
1588,72.2830581665039,2014-04-24
1589,72.8139266967773,2014-04-25
1590,75.6338577270508,2014-04-28
1591,75.409797668457,2014-04-29
1592,75.124626159668,2014-04-30
1593,75.3015823364258,2014-05-01
1594,75.4416275024414,2014-05-02
1595,76.50848388671879,2014-05-05
1596,75.6746063232422,2014-05-06
1597,75.409797668457,2014-05-07
1598,77.88548278808591,2014-05-08
1599,77.5609588623047,2014-05-09
1600,78.5265884399414,2014-05-12
1601,78.649787902832,2014-05-13
1602,78.6643447875977,2014-05-14
1603,77.9954376220703,2014-05-15
1604,79.1465148925781,2014-05-16
1605,80.0843200683594,2014-05-19
1606,80.100212097168,2014-05-20
1607,80.3121643066406,2014-05-21
1608,80.4393310546875,2014-05-22
1609,81.3479995727539,2014-05-23
1610,82.8713150024414,2014-05-27
1611,82.6567306518555,2014-05-28
1612,84.1627960205078,2014-05-29
1613,83.8475341796875,2014-05-30
1614,83.2713394165039,2014-06-02
